first_day_of_month,cfips,microbusiness_density
458.0,53073,9.8984785
488.0,53073,9.8622417
519.0,53073,9.6475172
550.0,53073,11.776267
578.0,53073,11.8996
609.0,53073,12.013922
639.0,53073,12.029127
670.0,53073,12.056722
700.0,53073,12.09389
731.0,53073,12.14908
762.0,53073,12.21497
792.0,53073,12.24707
823.0,53073,12.474024
853.0,53073,12.516261
884.0,53073,12.250749
915.0,53073,12.320346
943.0,53073,12.388286
974.0,53073,12.450702
1004.0,53073,12.393809
1035.0,53073,12.421427
1065.0,53073,12.58824
1096.0,53073,12.563935
1127.0,53073,12.639608
1157.0,53073,12.961081
0.0,53075,3.2925055
31.0,53075,3.3812258
61.0,53075,3.3689036
92.0,53075,3.3590457
122.0,53075,3.344259
153.0,53075,3.2681639
184.0,53075,3.2487826
213.0,53075,3.161567
244.0,53075,3.2342467
274.0,53075,3.260896
305.0,53075,3.2415147
335.0,53075,3.2318239
366.0,53075,3.2439373
397.0,53075,3.2318239
427.0,53075,3.224556
458.0,53075,3.2197108
488.0,53075,3.2221334
519.0,53075,3.2143798
550.0,53075,3.2646418
578.0,53075,3.2550681
609.0,53075,3.2957563
639.0,53075,3.3005433
670.0,53075,3.2813959
700.0,53075,3.2670352
731.0,53075,3.2742155
762.0,53075,3.2694287
792.0,53075,3.2861826
823.0,53075,3.3220842
853.0,53075,3.2813959
884.0,53075,3.2755389
915.0,53075,3.2992575
943.0,53075,3.2779109
974.0,53075,3.6147151
1004.0,53075,3.5862527
1035.0,53075,3.6123431
1065.0,53075,3.7001021
1096.0,53075,3.6716397
1127.0,53075,3.5838809
1157.0,53075,3.5672779
0.0,53077,2.8556325
31.0,53077,2.9090679
61.0,53077,2.8895323
92.0,53077,2.9716964
122.0,53077,3.0124912
153.0,53077,3.0257463
184.0,53077,2.8828065
213.0,53077,2.9125381
244.0,53077,3.0057347
274.0,53077,2.998302
305.0,53077,2.9805775
335.0,53077,3.0120242
366.0,53077,3.0137393
397.0,53077,2.9880102
427.0,53077,2.9988737
458.0,53077,3.0160265
488.0,53077,3.0343227
519.0,53077,3.0241683
550.0,53077,2.6854248
578.0,53077,2.7088063
609.0,53077,2.8428209
639.0,53077,2.8388288
670.0,53077,2.8325558
700.0,53077,2.8416803
731.0,53077,2.8513749
762.0,53077,2.8542264
792.0,53077,2.8456721
823.0,53077,2.8604994
853.0,53077,2.909543
884.0,53077,2.8956149
915.0,53077,2.8848336
943.0,53077,2.8990195
974.0,53077,2.8848336
1004.0,53077,2.8592992
1035.0,53077,2.9007218
1065.0,53077,2.9239867
1096.0,53077,2.8899405
1127.0,53077,2.8933451
1157.0,53077,2.9080985
0.0,54001,0.6559332
31.0,54001,0.6708408
61.0,54001,0.69320214
92.0,54001,0.72301728
122.0,54001,0.71556354
153.0,54001,0.7185629
184.0,54001,0.71107787
213.0,54001,0.72604793
244.0,54001,0.77095807
274.0,54001,0.80089819
305.0,54001,0.83832335
335.0,54001,0.82335329
366.0,54001,0.86826348
397.0,54001,0.88323355
427.0,54001,0.86077845
458.0,54001,0.87574852
488.0,54001,0.84580839
519.0,54001,0.83452374
550.0,54001,0.88715136
578.0,54001,0.86459666
609.0,54001,0.86459666
639.0,54001,0.85707843
670.0,54001,0.84204197
700.0,54001,0.84204197
731.0,54001,0.89466959
762.0,54001,0.91722429
792.0,54001,0.93226075
823.0,54001,0.92474252
853.0,54001,0.90970606
884.0,54001,0.91756922
915.0,54001,0.91004813
943.0,54001,0.93261129
974.0,54001,0.92509025
1004.0,54001,0.92509025
1035.0,54001,0.91004813
1065.0,54001,0.92509025
1096.0,54001,0.92509025
1127.0,54001,0.91004813
1157.0,54001,0.91004813
0.0,54003,3.5393536
31.0,54003,3.8387196
61.0,54003,3.8222191
92.0,54003,3.8292906
122.0,54003,3.8481483
153.0,54003,3.7651246
184.0,54003,3.6726723
213.0,54003,3.5790641
244.0,54003,3.6749835
274.0,54003,3.8113508
305.0,54003,3.8575771
335.0,54003,3.8379309
366.0,54003,3.8610439
397.0,54003,3.8853128
427.0,54003,3.8806901
458.0,54003,3.8298414
488.0,54003,3.8159735
519.0,54003,3.7211306
550.0,54003,2.9252033
578.0,54003,2.9422102
609.0,54003,2.9671538
639.0,54003,2.9558158
670.0,54003,2.9342737
700.0,54003,2.9558158
731.0,54003,2.9569497
762.0,54003,2.9512806
792.0,54003,2.9671538
823.0,54003,2.9909637
853.0,54003,2.9864285
884.0,54003,2.9276731
915.0,54003,2.9465256
943.0,54003,2.9742498
974.0,54003,2.9720318
1004.0,54003,2.9542885
1035.0,54003,2.9853394
1065.0,54003,3.0529864
1096.0,54003,3.0274801
1127.0,54003,3.0441148
1157.0,54003,3.0574224
0.0,54005,0.37542096
31.0,54005,0.40854636
61.0,54005,0.41958815
92.0,54005,0.40302545
122.0,54005,0.40854636
153.0,54005,0.43197757
184.0,54005,0.40392706
213.0,54005,0.40392706
244.0,54005,0.43197757
274.0,54005,0.45441794
305.0,54005,0.44880787
335.0,54005,0.56661993
366.0,54005,0.59467041
397.0,54005,0.61150068
427.0,54005,0.60028052
458.0,54005,0.60028052
488.0,54005,0.56661993
519.0,54005,0.56400615
550.0,54005,0.55261207
578.0,54005,0.56970316
609.0,54005,0.57540023
639.0,54005,0.55830914
670.0,54005,0.55261207
700.0,54005,0.54121804
731.0,54005,0.44436848
762.0,54005,0.42727739
792.0,54005,0.43867144
823.0,54005,0.45576254
853.0,54005,0.47855067
884.0,54005,0.4935261
915.0,54005,0.4935261
943.0,54005,0.4935261
974.0,54005,0.47030133
1004.0,54005,0.47030133
1035.0,54005,0.48191372
1065.0,54005,0.47610754
1096.0,54005,0.46449515
1127.0,54005,0.47610754
1157.0,54005,0.47030133
0.0,54007,0.69905627
31.0,54007,0.73400909
61.0,54007,0.73400909
92.0,54007,0.75148547
122.0,54007,0.73400909
153.0,54007,0.74417788
184.0,54007,0.74417788
213.0,54007,0.73542285
244.0,54007,0.77044302
274.0,54007,0.79670811
305.0,54007,0.71791279
335.0,54007,0.73542285
366.0,54007,0.72666782
397.0,54007,0.70915776
427.0,54007,0.67413765
458.0,54007,0.67413765
488.0,54007,0.62160742
519.0,54007,0.61441237
550.0,54007,0.64074433
578.0,54007,0.62318969
609.0,54007,0.63196701
639.0,54007,0.59685773
670.0,54007,0.60563505
700.0,54007,0.59685773
731.0,54007,0.71974021
762.0,54007,0.73729485
792.0,54007,0.74607217
823.0,54007,0.76362681
853.0,54007,0.76362681
884.0,54007,0.77319586
915.0,54007,0.78208321
943.0,54007,0.7909705
974.0,54007,0.7909705
1004.0,54007,0.80874509
1035.0,54007,0.7998578
1065.0,54007,0.83540702
1096.0,54007,0.82651973
1127.0,54007,0.84429437
1157.0,54007,0.86206895
0.0,54009,0.78852665
31.0,54009,0.84674007
61.0,54009,0.8149873
92.0,54009,0.84674007
122.0,54009,0.89436918
153.0,54009,0.90065938
184.0,54009,0.87921512
213.0,54009,0.90065938
244.0,54009,0.91138154
274.0,54009,0.9221037
305.0,54009,0.92746472
335.0,54009,0.91138154
366.0,54009,1.0239639
397.0,54009,1.0454082
427.0,54009,0.94354796
458.0,54009,0.9328258
488.0,54009,0.94354796
519.0,54009,0.92287767
550.0,54009,0.88509905
578.0,54009,0.84192348
609.0,54009,0.82573265
639.0,54009,0.81493872
670.0,54009,0.82033569
700.0,54009,0.82033569
731.0,54009,0.84732044
762.0,54009,0.84732044
792.0,54009,0.77176321
823.0,54009,0.75017542
853.0,54009,0.73938149
884.0,54009,0.77718788
915.0,54009,0.77718788
943.0,54009,0.76624161
974.0,54009,0.77171475
1004.0,54009,0.77171475
1035.0,54009,0.77718788
1065.0,54009,0.81549996
1096.0,54009,0.80455369
1127.0,54009,0.81002682
1157.0,54009,0.81549996
0.0,54011,2.8848028
31.0,54011,2.8523164
61.0,54011,2.8354232
92.0,54011,2.8224287
122.0,54011,2.8315248
153.0,54011,2.8297317
184.0,54011,2.7970107
213.0,54011,2.7930841
244.0,54011,2.8035548
274.0,54011,2.757745
305.0,54011,2.7368035
335.0,54011,2.7603629
366.0,54011,2.8244965
397.0,54011,2.862453
427.0,54011,2.8467469
458.0,54011,2.8022461
488.0,54011,2.7983193
519.0,54011,2.8155236
550.0,54011,2.8617883
578.0,54011,2.8617883
609.0,54011,2.8948343
639.0,54011,2.8776503
670.0,54011,2.8617883
700.0,54011,2.8617883
731.0,54011,2.8644319
762.0,54011,2.845926
792.0,54011,2.8591444
823.0,54011,2.853857
853.0,54011,2.8802941
884.0,54011,2.9227502
915.0,54011,2.9053845
943.0,54011,2.9481306
974.0,54011,2.9574811
1004.0,54011,2.9427874
1035.0,54011,2.9561453
1065.0,54011,3.0028987
1096.0,54011,3.0162568
1127.0,54011,3.0055704
1157.0,54011,3.0202641
0.0,54013,1.1819544
31.0,54013,1.1486599
61.0,54013,1.1653072
92.0,54013,1.1653072
122.0,54013,1.1819544
153.0,54013,1.1997297
184.0,54013,1.182832
213.0,54013,1.182832
244.0,54013,1.1659344
274.0,54013,1.1659344
305.0,54013,1.1659344
335.0,54013,1.1659344
366.0,54013,1.1997297
397.0,54013,1.182832
427.0,54013,1.1997297
458.0,54013,1.182832
488.0,54013,1.182832
519.0,54013,1.1778764
550.0,54013,1.1949471
578.0,54013,1.1778764
609.0,54013,1.1949471
639.0,54013,1.1608057
670.0,54013,1.1608057
700.0,54013,1.1266644
731.0,54013,1.1266644
762.0,54013,1.1437351
792.0,54013,1.1095937
823.0,54013,1.1266644
853.0,54013,1.1095937
884.0,54013,1.0769231
915.0,54013,1.0427351
943.0,54013,1.0769231
974.0,54013,1.0598291
1004.0,54013,1.0769231
1035.0,54013,1.0769231
1065.0,54013,1.0598291
1096.0,54013,1.1111112
1127.0,54013,1.1111112
1157.0,54013,1.1111112
0.0,54015,1.0042206
31.0,54015,0.9751128
61.0,54015,0.9896667
92.0,54015,1.0042206
122.0,54015,0.91689712
153.0,54015,0.9414534
184.0,54015,0.89732271
213.0,54015,0.88261253
244.0,54015,0.91203296
274.0,54015,0.92674315
305.0,54015,0.82377172
335.0,54015,0.80906147
366.0,54015,0.75022066
397.0,54015,0.76493084
427.0,54015,0.85319209
458.0,54015,0.79435128
488.0,54015,0.79435128
519.0,54015,0.81517714
550.0,54015,0.74107009
578.0,54015,0.72624868
609.0,54015,0.72624868
639.0,54015,0.72624868
670.0,54015,0.71142727
700.0,54015,0.7558915
731.0,54015,0.7558915
762.0,54015,0.77071291
792.0,54015,0.7558915
823.0,54015,0.69660592
853.0,54015,0.69660592
884.0,54015,0.70411986
915.0,54015,0.70411986
943.0,54015,0.79400748
974.0,54015,0.80898875
1004.0,54015,0.80898875
1035.0,54015,0.79400748
1065.0,54015,0.80898875
1096.0,54015,0.82397002
1127.0,54015,0.80898875
1157.0,54015,0.79400748
0.0,54017,1.1288275
31.0,54017,1.1429378
61.0,54017,1.1288275
92.0,54017,1.1429378
122.0,54017,1.1288275
153.0,54017,1.1218623
184.0,54017,1.1358856
213.0,54017,1.1499089
244.0,54017,1.1499089
274.0,54017,1.1779554
305.0,54017,1.1779554
335.0,54017,1.1639321
366.0,54017,1.107839
397.0,54017,0.49081475
427.0,54017,0.49081475
458.0,54017,0.4627682
488.0,54017,0.44874492
519.0,54017,0.4156276
550.0,54017,0.3879191
578.0,54017,0.37406483
609.0,54017,0.37406483
639.0,54017,0.37406483
670.0,54017,0.3602106
700.0,54017,0.3602106
731.0,54017,0.3602106
762.0,54017,0.3602106
792.0,54017,0.3602106
823.0,54017,0.3602106
853.0,54017,0.3602106
884.0,54017,0.36267263
915.0,54017,0.37662157
943.0,54017,0.39057052
974.0,54017,0.40451947
1004.0,54017,0.36267263
1035.0,54017,0.37662157
1065.0,54017,0.40451947
1096.0,54017,0.41846842
1127.0,54017,0.43241736
1157.0,54017,0.41846842
0.0,54019,2.6477675
31.0,54019,2.5910702
61.0,54019,2.613749
92.0,54019,2.613749
122.0,54019,2.59674
153.0,54019,2.6118762
184.0,54019,2.5575812
213.0,54019,2.5890152
244.0,54019,2.6318798
274.0,54019,2.6347375
305.0,54019,2.6375949
335.0,54019,2.6433103
366.0,54019,2.6490254
397.0,54019,2.6490254
427.0,54019,2.6490254
458.0,54019,2.6404526
488.0,54019,2.6404526
519.0,54019,2.6759627
550.0,54019,2.5023866
578.0,54019,2.4908149
609.0,54019,2.4994938
639.0,54019,2.4994938
670.0,54019,2.5052795
700.0,54019,2.3953481
731.0,54019,2.3895624
762.0,54019,2.404027
792.0,54019,2.3953481
823.0,54019,2.4213846
853.0,54019,2.404027
884.0,54019,2.4410923
915.0,54019,2.4703269
943.0,54019,2.4674034
974.0,54019,2.4703269
1004.0,54019,2.4498625
1035.0,54019,2.4557095
1065.0,54019,2.5054085
1096.0,54019,2.502485
1127.0,54019,2.4878676
1157.0,54019,2.4820206
0.0,54021,0.52654046
31.0,54021,0.85384941
61.0,54021,0.85384941
92.0,54021,0.86808026
122.0,54021,0.76846451
153.0,54021,0.75920355
184.0,54021,0.64460677
213.0,54021,0.65893137
244.0,54021,0.68758059
274.0,54021,0.68758059
305.0,54021,0.68758059
335.0,54021,0.65893137
366.0,54021,0.48703623
397.0,54021,0.5586592
427.0,54021,0.54433465
458.0,54021,0.51568544
488.0,54021,0.51568544
519.0,54021,0.48295039
550.0,54021,0.46831554
578.0,54021,0.46831554
609.0,54021,0.49758524
639.0,54021,0.49758524
670.0,54021,0.49758524
700.0,54021,0.51222008
731.0,54021,0.51222008
762.0,54021,0.49758524
792.0,54021,0.51222008
823.0,54021,0.49758524
853.0,54021,0.48295039
884.0,54021,0.47225502
915.0,54021,0.47225502
943.0,54021,0.48701298
974.0,54021,0.50177097
1004.0,54021,0.50177097
1035.0,54021,0.5312869
1065.0,54021,0.5165289
1096.0,54021,0.5165289
1127.0,54021,0.5165289
1157.0,54021,0.5165289
0.0,54023,1.2849103
31.0,54023,0.98757565
61.0,54023,0.93448019
92.0,54023,0.94509929
122.0,54023,0.91324198
153.0,54023,0.9332909
184.0,54023,0.8908686
213.0,54023,0.91207975
244.0,54023,0.9332909
274.0,54023,0.9332909
305.0,54023,0.96510762
335.0,54023,0.96510762
366.0,54023,0.97571325
397.0,54023,1.0499523
427.0,54023,1.0605578
458.0,54023,1.0287411
488.0,54023,0.8908686
519.0,54023,0.94449753
550.0,54023,0.98694682
578.0,54023,1.0081714
609.0,54023,0.99755919
639.0,54023,0.97633451
670.0,54023,0.99755919
700.0,54023,0.94449753
731.0,54023,0.88082349
762.0,54023,0.84898651
792.0,54023,0.8383742
823.0,54023,0.81714952
853.0,54023,0.79592484
884.0,54023,0.75283641
915.0,54023,0.76343971
943.0,54023,0.77404302
974.0,54023,0.74223304
1004.0,54023,0.71042305
1035.0,54023,0.71042305
1065.0,54023,0.73162973
1096.0,54023,0.78464639
1127.0,54023,0.7952497
1157.0,54023,0.78464639
0.0,54025,2.8032799
31.0,54025,2.845329
61.0,54025,2.8593454
92.0,54025,2.915411
122.0,54025,2.8873782
153.0,54025,2.9310102
184.0,54025,2.842833
213.0,54025,2.7546558
244.0,54025,2.9239559
274.0,54025,2.9944978
305.0,54025,2.9803894
335.0,54025,2.8569412
366.0,54025,2.8181434
397.0,54025,2.8005078
427.0,54025,2.7828724
458.0,54025,2.7863996
488.0,54025,2.7828724
519.0,54025,2.8254788
550.0,54025,2.694473
578.0,54025,2.6873915
609.0,54025,2.694473
639.0,54025,2.7015543
670.0,54025,2.694473
700.0,54025,2.694473
731.0,54025,2.6803102
762.0,54025,2.6732287
792.0,54025,2.6767695
823.0,54025,2.659066
853.0,54025,2.669688
884.0,54025,2.6916513
915.0,54025,2.6809843
943.0,54025,2.6809843
974.0,54025,2.6880956
1004.0,54025,2.6809843
1035.0,54025,2.6845398
1065.0,54025,2.7236524
1096.0,54025,2.7200968
1127.0,54025,2.7129853
1157.0,54025,2.7129853
0.0,54027,1.5231682
31.0,54027,1.5605793
61.0,54027,1.5498904
92.0,54027,1.5552349
122.0,54027,1.5605793
153.0,54027,1.5370753
184.0,54027,1.5052737
213.0,54027,1.510574
244.0,54027,1.4999735
274.0,54027,1.4946733
305.0,54027,1.510574
335.0,54027,1.5052737
366.0,54027,1.489373
397.0,54027,1.4469709
427.0,54027,1.4628717
458.0,54027,1.4787724
488.0,54027,1.4734722
519.0,54027,1.454893
550.0,54027,1.5133011
578.0,54027,1.5292306
609.0,54027,1.5451601
639.0,54027,1.5717093
670.0,54027,1.5770191
700.0,54027,1.5663995
731.0,54027,1.6035682
762.0,54027,1.6194977
792.0,54027,1.6513567
823.0,54027,1.6407371
853.0,54027,1.6407371
884.0,54027,1.6078701
915.0,54027,1.6184481
943.0,54027,1.6290263
974.0,54027,1.6343154
1004.0,54027,1.6131592
1035.0,54027,1.6396043
1065.0,54027,1.6343154
1096.0,54027,1.6290263
1127.0,54027,1.6237372
1157.0,54027,1.6501825
0.0,54029,2.4331405
31.0,54029,2.3665931
61.0,54029,2.3499563
92.0,54029,2.3873892
122.0,54029,2.38323
153.0,54029,2.3957593
184.0,54029,2.4041071
213.0,54029,2.4750617
244.0,54029,2.4834092
274.0,54029,2.5126257
305.0,54029,2.5460162
335.0,54029,2.6712301
366.0,54029,2.7714012
397.0,54029,2.8006177
427.0,54029,2.8298342
458.0,54029,2.8131392
488.0,54029,2.8089652
519.0,54029,2.8064122
550.0,54029,2.86111
578.0,54029,2.9578829
609.0,54029,2.9915428
639.0,54029,3.0125804
670.0,54029,3.016788
700.0,54029,3.0378256
731.0,54029,3.0504482
762.0,54029,3.0967307
792.0,54029,3.0756931
823.0,54029,3.1261833
853.0,54029,3.1261833
884.0,54029,3.1328161
915.0,54029,3.1667302
943.0,54029,3.2727118
974.0,54029,3.243037
1004.0,54029,3.2260799
1035.0,54029,3.243037
1065.0,54029,3.3066261
1096.0,54029,3.2939081
1127.0,54029,3.2896688
1157.0,54029,3.3066261
0.0,54031,2.5645673
31.0,54031,2.1024015
61.0,54031,2.1024015
92.0,54031,2.1658359
122.0,54031,2.1930223
153.0,54031,2.1549373
184.0,54031,2.1458447
213.0,54031,2.2185853
244.0,54031,2.2185853
274.0,54031,2.2549555
305.0,54031,2.2731407
335.0,54031,2.2731407
366.0,54031,2.2822332
397.0,54031,2.2913258
427.0,54031,2.3004184
458.0,54031,2.2731407
488.0,54031,2.245863
519.0,54031,2.1429875
550.0,54031,2.0609155
578.0,54031,2.0791538
609.0,54031,2.1247492
639.0,54031,2.1247492
670.0,54031,2.1977019
700.0,54031,2.2159402
731.0,54031,2.2159402
762.0,54031,2.2615356
792.0,54031,2.279774
823.0,54031,2.298012
853.0,54031,2.298012
884.0,54031,2.3094478
915.0,54031,2.3368325
943.0,54031,2.3185761
974.0,54031,2.2272935
1004.0,54031,2.2181652
1035.0,54031,2.2272935
1065.0,54031,2.2455499
1096.0,54031,2.2455499
1127.0,54031,2.2729347
1157.0,54031,2.2546782
0.0,54033,3.5268474
31.0,54033,3.4784067
61.0,54033,3.4746804
92.0,54033,3.4858592
122.0,54033,3.4560494
153.0,54033,3.4289556
184.0,54033,3.4009414
213.0,54033,3.4681756
244.0,54033,3.4737785
274.0,54033,3.4793816
305.0,54033,3.4793816
335.0,54033,3.4905872
366.0,54033,3.4868519
397.0,54033,3.4924548
427.0,54033,3.5186014
458.0,54033,3.5148664
488.0,54033,3.5017929
519.0,54033,3.4893744
550.0,54033,3.2888572
578.0,54033,3.2944791
609.0,54033,3.2982273
639.0,54033,3.2682433
670.0,54033,3.2794874
700.0,54033,3.2607474
731.0,54033,3.2626214
762.0,54033,3.2588735
792.0,54033,3.2644954
823.0,54033,3.2626214
853.0,54033,3.2794874
884.0,54033,3.3061738
915.0,54033,3.3061738
943.0,54033,3.3325179
974.0,54033,3.324991
1004.0,54033,3.3268728
1035.0,54033,3.3438082
1065.0,54033,3.3569803
1096.0,54033,3.351335
1127.0,54033,3.324991
1157.0,54033,3.3400447
0.0,54035,3.2807071
31.0,54035,3.4874005
61.0,54035,3.5137868
92.0,54035,3.5357754
122.0,54035,3.5181847
153.0,54035,3.5338643
184.0,54035,3.5558684
213.0,54035,3.5338643
244.0,54035,3.5558684
274.0,54035,3.5602694
305.0,54035,3.7495048
335.0,54035,3.7847116
366.0,54035,3.7891123
397.0,54035,3.7803106
427.0,54035,3.8111165
458.0,54035,3.8287199
488.0,54035,3.9211371
519.0,54035,4.0333247
550.0,54035,4.0509567
578.0,54035,4.0906286
609.0,54035,4.0729966
639.0,54035,4.1347084
670.0,54035,4.1787887
700.0,54035,4.1876049
731.0,54035,4.2184606
762.0,54035,4.2801728
792.0,54035,4.3198447
823.0,54035,4.416821
853.0,54035,4.4432688
884.0,54035,4.743732
915.0,54035,5.0898604
943.0,54035,5.2895498
974.0,54035,5.2496119
1004.0,54035,5.2629242
1035.0,54035,5.2895498
1065.0,54035,5.3428001
1096.0,54035,5.3294873
1127.0,54035,5.7954292
1157.0,54035,5.9374309
0.0,54037,5.886322
31.0,54037,6.0608177
61.0,54037,6.088737
92.0,54037,6.0677972
122.0,54037,6.0166121
153.0,54037,5.9820995
184.0,54037,5.9590917
213.0,54037,5.9567909
244.0,54037,6.0603271
274.0,54037,6.0373192
305.0,54037,5.8486528
335.0,54037,5.9107747
366.0,54037,5.8969698
397.0,54037,5.9452868
427.0,54037,5.8716612
458.0,54037,5.7681246
488.0,54037,5.7359133
519.0,54037,5.6094389
550.0,54037,5.2671218
578.0,54037,5.278532
609.0,54037,5.3241744
639.0,54037,5.4200234
670.0,54037,5.3880734
700.0,54037,5.4154592
731.0,54037,5.451973
762.0,54037,5.4451265
792.0,54037,5.4656658
823.0,54037,5.4953332
853.0,54037,5.5250006
884.0,54037,5.4761419
915.0,54037,5.510015
943.0,54037,5.5687284
974.0,54037,5.5980849
1004.0,54037,5.561954
1035.0,54037,5.6003432
1065.0,54037,5.7132535
1096.0,54037,5.6680894
1127.0,54037,5.6545401
1157.0,54037,5.6296997
0.0,54039,3.4320445
31.0,54039,3.5162909
61.0,54039,3.5096047
92.0,54039,3.5530653
122.0,54039,3.5557399
153.0,54039,3.5815294
184.0,54039,3.4904048
213.0,54039,3.5052547
244.0,54039,3.5666795
274.0,54039,3.5815294
305.0,54039,3.5194297
335.0,54039,3.5282047
366.0,54039,3.5207798
397.0,54039,3.5315797
427.0,54039,3.4856799
458.0,54039,3.470155
488.0,54039,3.460705
519.0,54039,3.4882212
550.0,54039,3.3277097
578.0,54039,3.330442
609.0,54039,3.3379552
639.0,54039,3.3195133
670.0,54039,3.3154151
700.0,54039,3.3167813
731.0,54039,3.3099511
762.0,54039,3.285362
792.0,54039,3.2915094
823.0,54039,3.311317
853.0,54039,3.3106341
884.0,54039,3.351311
915.0,54039,3.3727186
